T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2,Appliances
18.26,39.83333333,16.89,39.26,18.5,38.0,16.89,36.5,18.99333333,83.85666667,-2.025,93.67,16.5,30.0,18.6,42.22333333,15.89,36.4,-2.0,760.0,89.0,2.0,58.0,-3.6,20.13295451,20.13295451,90
22.56666667,41.5,21.53333333,41.96666667,23.0,39.2,20.2,40.0,20.16666667,56.23333333,9.263333333,64.96,21.0,39.62666667,22.89,48.22333333,20.39,43.7,6.5,751.3,88.0,8.0,40.0,4.6,39.86040361,39.86040361,80
25.29,40.2,26.79,34.36333333,26.29,37.7,25.1,38.79,23.39,43.23,26.89285714,1.0,24.16666667,37.36333333,23.90571429,41.83714286,23.6,41.23375,22.6,752.8,48.33333333,3.0,40.0,11.1,45.51579029,45.51579029,50
21.39,35.7,18.39,38.09,22.39,35.86333333,20.5,34.4,19.7,47.56,2.163333333,33.59333333,19.39,29.5,22.7,42.4,19.6,39.5,2.47,765.4333333,91.0,1.0,40.0,1.07,14.56241093,14.56241093,60
25.35666667,39.59,23.35666667,40.62666667,25.89,34.59,25.29,39.7,24.0,50.4,9.69,33.76,25.0,36.7,26.1,43.59,23.79,43.576,10.5,752.4666667,82.33333333,7.666666667,22.66666667,7.57,40.71890198,40.71890198,60
19.7,37.2,17.29,39.82666667,20.03333333,38.82666667,19.63333333,36.79,17.56666667,60.69333333,0.366666667,76.43333333,17.79,31.79,21.06666667,45.03,17.6,38.73,0.433,747.5666667,97.0,1.166666667,61.83333333,0.0167,27.32036054,27.32036054,50
22.2,37.86333333,20.89,37.09,23.6975,34.95,19.6,37.6,18.89,42.0,11.72666667,33.16666667,19.13333333,33.79,20.29,39.16,18.7,37.29,7.73,755.8666667,86.16666667,3.166666667,30.83333333,5.55,2.291910944,2.291910944,70
24.5,32.7,21.978,33.894,24.0,33.96666667,24.13333333,31.46333333,23.92142857,38.32142857,6.123333333,9.333333333,24.2,27.1,25.85666667,33.79,22.65714286,30.29,7.73,759.8666667,65.0,4.666666667,40.0,1.5,2.358646225,2.358646225,70
22.1,42.36333333,21.56666667,39.36,22.53333333,43.76666667,18.745,45.295,17.1,53.9,4.59,74.63333333,17.7,38.5,18.6,45.76,17.0,43.16333333,4.5,748.1,76.0,6.0,40.0,0.6,24.10847866,24.10847866,90
21.76,35.2,18.16666667,39.62666667,21.53333333,35.9,21.39,33.09,18.6,55.86333333,1.29,70.83333333,20.42666667,28.23,22.39,40.59,19.82333333,38.4,0.267,763.1,95.0,1.0,20.33333333,-0.467,43.24214166,43.24214166,50
22.1,37.09,19.79,38.8,21.2,37.59,21.39,34.52666667,18.82333333,69.66666667,3.8,46.09333333,19.79,31.79,22.29,37.22666667,18.1,39.93333333,3.7,762.1333333,81.0,2.0,61.66666667,0.7,7.578432455,7.578432455,80
19.79,45.9,19.1,45.2,19.89,45.0,18.79,46.79,17.6,55.59,9.63,98.26333333,18.0,45.4,17.73,50.15722222,17.2,49.0,9.73,757.3666667,89.66666667,10.0,38.33333333,8.1,46.92513868,46.92513868,390
23.5,37.53333333,22.7,35.51,24.39,35.92857143,23.6,34.39,23.2,38.7,11.09,5.433333333,23.6,29.39,24.2,36.16333333,23.11428571,37.89571429,8.2,761.8,68.0,5.0,40.0,2.5,34.78570179,34.78570179,120
22.7,41.5,22.53333333,38.66333333,23.39,39.2,23.2,38.46666667,21.29,43.4,15.13,8.16,22.29,34.59,22.79,40.49714286,21.2,41.03,12.7,751.2833333,56.5,3.0,40.0,4.17,4.935104062,4.935104062,130
23.5,48.49,22.23,47.53,26.26333333,40.4,22.0,47.0,21.2,51.26666667,15.16666667,18.16666667,21.89,36.73,25.0,42.2,20.73,43.2,14.2,748.9666667,60.33333333,6.333333333,40.0,6.5,48.34624379,48.34624379,260
21.29,37.23,18.7,39.26,22.6,36.5,22.0,34.29,20.13333333,49.79,6.4,22.7,20.29,30.1,22.29,43.36333333,20.29,38.3975,6.93,763.8666667,73.66666667,2.666666667,40.0,2.53,28.79135297,28.79135297,30
22.79,36.29,20.2,37.72333333,23.6,33.76,22.2,31.79,21.29,53.83333333,4.366666667,15.69333333,21.6,26.69428571,24.2,34.93333333,20.53333333,33.36333333,4.8,758.7,68.66666667,4.0,40.0,-0.567,42.70195876,42.70195876,60
23.2,41.29,20.89,43.79,24.39,38.56,23.03333333,38.96333333,21.39,48.278,10.53333333,42.76,23.2,41.0,23.6,43.92857143,22.7,43.98,10.2,753.6,88.0,1.0,21.0,8.2,13.63438889,13.63438889,60
20.82333333,35.29,17.5,38.59,21.5,35.2,20.1,34.4,19.1,55.43333333,-0.366666667,52.09,19.39,29.6,21.89,41.09,18.89,37.53,-0.233,755.4,96.66666667,2.833333333,57.83333333,-0.683,48.5674198,48.5674198,30
22.6,35.16333333,20.06666667,36.62666667,22.92666667,35.4,21.6,32.06,18.7,43.59,3.626666667,29.05666667,20.0,24.96333333,23.39,34.43333333,19.5,33.86333333,4.25,765.6166667,64.83333333,4.833333333,22.83333333,-1.8,49.40218724,49.40218724,40
22.0,41.26,19.35666667,44.5,24.5,39.9,22.5,38.0,20.89,52.98,5.3,51.5,21.39,34.62666667,23.0,45.4,21.0,43.4,7.1,751.05,85.33333333,1.166666667,40.0,4.75,47.22123548,47.22123548,50
21.46333333,46.06,20.96333333,45.03,21.29,45.12666667,19.5,47.96666667,19.85111111,52.88333333,11.5,79.69,19.18888889,46.63,20.1,51.345,17.79,50.93333333,11.2,760.2,76.0,8.0,24.0,7.0,45.4977668,45.4977668,70
21.5,38.4,19.6,40.59,21.89,37.86333333,20.79,37.36333333,19.6,44.32666667,10.5,38.93333333,19.7,34.59,22.56666667,40.43333333,19.66666667,38.13333333,8.4,755.8,83.66666667,5.0,40.0,5.7,14.42888806,14.42888806,90
19.6,45.0,18.85666667,44.72333333,20.23,43.73,18.6,46.09,17.47555556,52.36944444,9.6,85.2,17.52777778,42.09,18.07222222,48.66944444,17.1,47.5,9.5,760.0,80.66666667,8.666666667,34.66666667,6.33,48.1293296,48.1293296,50
19.79,36.76666667,18.89,36.92333333,19.82333333,35.93333333,20.39,35.09,18.05,44.745,4.126666667,73.89666667,19.1,30.35666667,21.2,42.86333333,18.7,39.2,3.68,767.5,93.16666667,1.0,33.16666667,2.65,9.990811825,9.990811825,70
21.55,35.4,18.76,38.03,20.53333333,36.59,20.16666667,33.5,19.1,57.13333333,3.826666667,52.16666667,21.6,30.66333333,23.7,35.52666667,19.39,37.46666667,4.57,769.1,78.66666667,4.0,21.66666667,1.13,40.40814716,40.40814716,30
24.7,48.09,27.536,41.694,28.14,44.514,25.26428571,45.36857143,24.0,49.7,18.66666667,31.63333333,24.7,41.66333333,25.5,46.536,24.236,46.2,15.9,747.1,81.0,3.0,20.0,12.7,42.98316535,42.98316535,190
25.0,48.0,23.68,48.178,26.29,43.79,25.1,45.59,24.29,62.2,14.6225,52.0475,24.6,43.13125,26.29,52.96,24.0,47.29,15.0,749.4833333,87.33333333,2.0,40.0,12.8,3.249534266,3.249534266,60
22.5,38.5,22.2,35.56,25.42666667,36.12666667,22.5,35.0,20.7,43.5,11.13,3.696666667,21.39,28.558,23.68571429,37.57714286,20.79,38.59666667,8.5,757.0,60.0,5.0,40.0,1.1,40.24765964,40.24765964,90
22.7,32.03,21.73,30.16666667,24.39,37.99666667,22.89,31.92142857,20.39,36.86333333,14.16666667,1.0,22.29,26.44,22.5,34.43,20.2,34.36,14.5,764.75,37.83333333,5.833333333,40.0,0.183,16.80983132,16.80983132,110
20.92666667,41.06,19.92666667,41.52666667,20.89,39.2,17.79,43.65666667,17.65714286,60.86571429,9.566666667,93.19,17.7,38.82666667,20.1,48.26,17.7,44.0225,9.17,754.8666667,90.66666667,6.0,32.66666667,7.73,41.04334284,41.04334284,180
23.06666667,38.86333333,19.82333333,41.82666667,23.39,37.5,20.7,40.79,19.705,47.585,2.005,65.70833333,20.79,35.14777778,23.2,42.11388889,19.7,39.93333333,1.6,759.2,96.33333333,1.0,21.33333333,1.07,39.29009882,39.29009882,60
22.03333333,36.12666667,19.92666667,37.29,22.0,35.4,20.2,32.96666667,19.39,51.29666667,2.76,44.26666667,19.89,28.56666667,22.89,37.72333333,19.39,35.13333333,1.75,749.7,90.5,4.5,33.0,0.35,43.38643831,43.38643831,80
21.2,35.2,18.0,39.09,22.7,35.09,20.89,32.98571429,20.2,43.0,1.533333333,51.26,21.7,33.736,24.39,41.09,20.2,38.26,1.12,757.6333333,96.0,2.166666667,24.5,0.517,39.20551649,39.20551649,60
21.39,38.5,18.245,42.345,22.39,38.82666667,19.89,38.79,19.6,48.59,2.5,65.4725,20.1,33.7,23.23,44.46333333,20.13333333,43.29,2.53,759.3,95.66666667,1.666666667,49.0,1.9,22.36560113,22.36560113,50
20.79,43.56,19.5,44.59,21.79,42.2,19.7,44.7,18.04,53.834,10.39,91.09,18.16666667,41.5,20.73,54.2,18.2,46.7,10.6,756.2,89.0,8.5,40.0,8.8,12.58177311,12.58177311,60
20.5,43.2,19.89,41.29,21.0,41.82666667,19.2,43.2,19.2,64.53944444,1.863333333,90.4,20.1,41.48888889,22.40222222,50.89055556,18.89,45.0,2.5,748.6,97.0,3.0,62.0,2.1,8.768216998,8.768216998,40
23.93896104,40.17298701,22.88649351,39.94805195,24.93974026,38.32012987,23.72896104,39.33376623,21.32766234,50.5049026,14.45900433,32.72987013,23.27155844,37.61818182,24.02012987,42.63642857,22.1,41.76073593,9.27,757.0,95.0,1.333333333,51.66666667,8.53,35.47401157,35.47401157,60
20.1,44.06,19.37,42.92,19.79,44.09,19.85666667,42.56,17.5,51.0,4.866666667,90.22666667,18.06666667,39.06,18.6,46.5,17.0,42.79,4.75,745.0333333,91.33333333,6.166666667,40.0,3.4,3.763787285,3.763787285,50
22.1,39.32666667,19.6,42.36333333,23.2,39.79,21.29,38.29,20.39,50.75142857,9.63,26.29333333,22.29,38.2,22.18,38.272,20.79,43.79,9.2,750.2666667,73.66666667,4.666666667,27.33333333,4.7,17.30509021,17.30509021,50
23.29,37.09,23.39,33.79,23.29,37.59,23.1,36.56,21.2,40.0,14.8,1.0,22.1,31.37,23.23,37.03,20.39,38.9,14.2,764.4,41.0,4.0,40.0,0.9,42.89759535,42.89759535,60
22.7,39.0,21.1,39.66333333,22.6,37.76,21.1,39.29,20.39,48.0,7.656666667,49.06666667,20.6,33.59,24.1,39.16333333,20.23,38.12666667,7.6,753.8,84.0,4.0,40.0,5.1,18.49188942,18.49188942,120
20.58333333,38.06,18.7,39.0,20.6,37.84285714,19.29,36.65875,18.26428571,47.45714286,4.175714286,80.67857143,18.6,32.59,20.7,42.81142857,18.5,41.66333333,4.0,740.1666667,91.66666667,6.0,54.0,2.73,5.727985234,5.727985234,50
23.2,44.9,21.71285714,45.84,24.79,41.79,23.29,43.4,22.62857143,51.22571429,13.345,44.05,22.89,40.55142857,23.39,51.29,22.6,44.9,13.8,758.1,89.33333333,1.666666667,32.66666667,12.0,21.95228657,21.95228657,40
21.1,41.12666667,18.39,45.12666667,22.26,38.33333333,20.29,38.5,19.7,47.76,6.466666667,60.36333333,21.1,38.036,21.2,41.3175,20.6,43.66333333,5.23,754.5333333,98.66666667,1.166666667,61.0,5.0,30.37056335,30.37056335,60
21.79,39.03,19.6,41.26,22.1,38.7,21.1,38.0,19.63333333,45.8,9.86,38.92333333,19.79,34.29,21.53333333,39.43333333,19.7,38.36333333,8.95,756.2,76.0,4.5,40.0,4.9,0.035765476,0.035765476,60
22.0,38.09,21.1,36.59,22.0,39.16333333,21.5,38.89,18.1,48.59,1.323333333,97.0,20.39,35.66333333,21.39,43.16333333,18.16666667,40.69666667,2.95,765.45,67.0,2.0,40.0,-2.75,24.4981311,24.4981311,120
21.39,35.12666667,20.16666667,35.36333333,20.0,36.656,19.39,36.23,17.2,44.2,2.0,79.22666667,17.39,30.56666667,20.7,38.252,17.39,36.82,0.9,757.7,97.0,2.0,33.0,0.5,29.02964992,29.02964992,30
24.80363636,47.72827273,24.75765766,44.53363363,26.58172727,42.45363636,24.10990991,45.84504505,23.0509009,51.73822072,24.11981982,10.23333333,24.03288288,42.73326577,24.23645455,49.78818182,23.13281818,47.26363636,19.8,752.95,69.5,3.0,40.0,13.9,10.57954084,10.57954084,100
22.16666667,41.32666667,21.29,40.5,21.5,42.59,20.7,41.79,19.29,56.45,2.9,92.0,20.1,39.645,23.2,48.04333333,18.6,43.23,3.0,748.05,95.0,2.833333333,24.33333333,2.22,14.26940371,14.26940371,90
22.39,43.7,20.39,44.43333333,23.29,40.76,22.5,40.59,21.0,45.572,8.726666667,46.49,21.79,36.59,23.16,43.236,20.79,42.82666667,10.7,751.45,80.16666667,5.666666667,40.0,7.3,16.00429791,16.00429791,50
21.0,35.16333333,20.16666667,33.26,21.46333333,34.76,20.7,33.76,18.79,42.03,11.69,1.93,19.79,28.16333333,20.92666667,36.76,18.89,32.26,7.93,756.35,68.33333333,5.5,30.0,2.33,24.64139067,24.64139067,400
21.2,39.86333333,18.6,43.7,22.0,38.29,20.89,37.76,19.29,48.2,7.466666667,55.13,20.29,36.4,22.0,42.03,19.42666667,40.46333333,6.75,756.8,81.0,2.5,23.0,3.7,43.01878964,43.01878964,60
21.89,41.09,19.2,44.53,24.39,39.9,22.29,37.9,20.79,52.29,5.726666667,54.7,21.32333333,34.66333333,22.81857143,44.92857143,20.89,43.7,5.2,750.5,91.0,1.0,40.0,3.9,12.99507908,12.99507908,90
18.1,39.06,17.1,38.36333333,18.39,39.53,17.0,37.03,16.03888889,52.37722222,-2.626666667,92.59666667,15.89,32.49833333,18.60555556,43.665,15.8,41.39,-2.8,763.3,91.0,1.0,57.0,-4.1,11.24267422,11.24267422,30
21.5,36.2,18.76,38.9,22.1,36.245,20.39,34.79,18.5,44.59,5.69,46.36333333,19.29,30.7,22.2,42.045,19.42666667,39.32666667,5.13,762.1333333,76.66666667,3.0,24.66666667,1.27,47.8749397,47.8749397,40
21.2,38.79,17.76,44.5,22.29,36.5,21.6,36.0,20.2,44.7,0.833333333,54.72333333,20.6,30.79,21.89,38.4,20.39,38.53,1.35,761.3,97.5,2.0,61.5,0.95,28.49828902,28.49828902,50
20.6,37.23,18.73,38.12666667,21.87,36.2,18.82333333,36.23,17.22571429,45.29571429,3.03,75.29,18.7,30.1,20.39,37.236,17.79,41.054,4.0,759.5,82.0,4.0,40.0,1.1,0.749202585,0.749202585,40
24.6,38.4,23.6,36.82666667,26.29,37.9,24.78,36.05,23.6,39.29,15.636,7.54,24.25142857,38.38,24.5,42.33714286,23.2,41.52571429,17.1,751.6666667,58.33333333,2.666666667,40.0,8.77,49.3607214,49.3607214,60
22.0,42.12666667,21.06666667,41.56,21.53333333,43.5,22.72666667,41.23,19.71,89.21,7.5,70.72666667,18.96944444,37.535,22.39,49.29777778,18.82333333,42.7,7.53,743.2666667,77.66666667,13.0,30.0,3.77,1.533081103,1.533081103,20
22.89,43.29,21.2,43.93333333,24.26,38.79,22.29,40.58,21.96333333,77.53,12.33333333,40.53,21.73,35.83333333,23.79,42.32666667,20.89,42.9,13.0,744.9666667,71.5,5.5,38.16666667,7.87,32.9467464,32.9467464,110
19.7,36.29666667,17.79,37.93333333,20.2,35.83333333,18.39,36.4,18.5,49.19666667,7.063333333,60.82666667,18.1,31.0,21.5,40.15666667,18.2,37.29,4.77,742.35,86.16666667,1.0,48.16666667,2.57,12.45197175,12.45197175,70
24.7,47.29,22.81857143,49.44142857,26.7,43.4,24.934,45.4,24.0,57.2,14.8,57.72571429,24.56,42.79,26.1,52.2,24.06,47.054,14.6,748.85,94.33333333,2.0,38.16666667,13.6,8.529407717,8.529407717,50
21.79,47.96333333,21.2,46.16333333,22.29,46.09,20.6,47.4,19.48777778,54.85666667,8.033333333,99.15666667,18.7,43.745,20.0,50.30222222,18.5,51.4,7.5,756.2,91.0,6.0,23.0,6.1,20.00467547,20.00467547,60
22.0,41.53,20.7,42.09,23.1,38.96666667,21.39,40.5,20.6,45.79,13.28,19.13583333,21.06666667,34.29666667,22.0,40.4,20.84,39.395,10.4,752.8333333,68.66666667,9.0,40.0,4.8,12.16217068,12.16217068,100
22.56666667,42.29,21.79,41.09,23.1,42.73,21.06666667,43.36333333,20.62777778,47.525,6.123333333,74.8,19.1,37.5,22.08888889,48.89888889,19.0,44.56,6.27,744.8,79.0,8.666666667,36.0,2.77,12.91251552,12.91251552,50
22.0,42.2,19.1,46.36,24.03333333,39.09,22.29,38.0,20.79,52.09,5.933333333,54.4,21.29,34.62666667,22.79,45.0,20.89,43.79,5.4,750.3,90.33333333,1.0,40.0,3.97,10.63084255,10.63084255,120
19.79,36.1,17.79,37.06,20.1,38.26428571,18.09666667,36.5,17.0,45.22285714,-1.426666667,82.03,17.29,31.13333333,19.675,42.3,17.6,40.3575,-1.15,759.85,97.5,2.0,56.0,-1.55,33.62409356,33.62409356,100
22.2,42.63333333,20.29,44.93,24.16666667,38.56,21.29,42.26,21.06666667,48.66,13.53,32.65666667,21.5,38.59,23.1,42.2,20.89,44.23,10.7,749.9,84.66666667,2.333333333,25.66666667,8.23,43.93654072,43.93654072,90
19.7,36.79,16.6,40.7,20.39,37.5,19.79,35.36333333,17.7,51.29,0.733333333,57.89666667,18.29,35.83333333,19.89,43.7,17.39,39.79,-0.433,755.0333333,90.16666667,1.0,64.0,-1.9,42.57673468,42.57673468,40
21.2,39.59,18.6,43.2,22.39,39.0,19.92666667,38.59,19.5,50.23,6.5,72.96333333,20.39,40.0,22.06666667,46.59,19.39,43.7,6.13,753.65,95.0,5.833333333,38.16666667,5.43,42.47481707,42.47481707,40
17.89,35.86333333,16.76,37.2,18.29,37.5,16.7,36.09,16.7,56.40111111,1.356666667,96.03,16.48,31.18090909,19.3525,40.73375,15.89,37.89,-0.4,760.6,83.0,2.0,61.0,-2.9,38.14916778,38.14916778,80
18.66666667,38.96666667,17.29,39.5,19.0,39.16333333,17.5,38.4,16.85666667,48.66333333,-4.361111111,88.97277778,17.1,33.0,19.2,45.09,16.29,42.09,-3.67,759.0333333,90.0,1.666666667,61.0,-5.07,4.047168919,4.047168919,40
19.79,36.5,17.89,37.5,20.5,37.5,19.0,35.0,18.39,53.99857143,-0.5,71.63333333,18.7,36.22571429,19.92666667,43.9,17.7,41.09,0.633,750.0333333,82.0,3.666666667,36.33333333,-2.13,23.14912989,23.14912989,40
20.7,44.66333333,19.79,42.26,21.29,42.60222222,20.6,42.4,18.6,53.0,5.833333333,97.43333333,18.13684211,38.0,20.5,44.515,18.2,45.0,5.9,761.4333333,96.0,7.0,45.66666667,5.3,39.8073644,39.8073644,60
20.79,35.82666667,22.23,32.66333333,21.42666667,34.76666667,21.0,36.26,18.7,46.62666667,10.79333333,27.59666667,19.1,29.23,21.0,36.76,19.1,34.2,6.14,756.3833333,76.91666667,2.166666667,40.0,2.42,31.3585656,31.3585656,70
23.39,41.43333333,22.89,37.54857143,24.57142857,36.98285714,23.6,35.79,22.62,40.718,16.35666667,1.0,23.5,29.96333333,25.1,37.514,22.89,39.65666667,12.8,761.0666667,56.33333333,1.0,40.0,4.25,48.08197711,48.08197711,90
20.96333333,45.82333333,20.23,43.23,22.58888889,45.48944444,20.5,42.86333333,18.57777778,52.7,8.066666667,98.56,18.15555556,39.40777778,20.32888889,45.26111111,18.2,45.145,7.7,761.3,95.0,5.0,28.0,6.9,1.156803162,1.156803162,260
23.0,39.4,22.0,39.09,21.29,43.59,18.32333333,43.06,18.39,54.5,1.833333333,95.02666667,18.5,42.62666667,19.35666667,49.46666667,17.29,47.7,2.47,750.6833333,84.5,10.16666667,24.66666667,0.0333,25.85049132,25.85049132,50
21.89,39.5,21.1,38.79,20.89,41.29,20.39,41.96666667,19.96333333,65.66666667,4.626666667,96.19,20.26,40.4,20.6,46.86333333,18.2,44.03,5.6,763.7,75.66666667,5.0,40.0,1.47,32.40067229,32.40067229,90
21.35666667,34.09,20.05,34.29,20.79,35.0,21.0,33.32666667,19.29,41.9,10.86,29.89666667,22.1,26.82333333,22.89,33.29,19.79,37.79,9.25,763.5666667,72.33333333,6.166666667,20.5,4.42,27.54525612,27.54525612,80
22.2,36.36333333,19.63333333,37.3,23.26,34.09,21.0,33.06666667,18.29,44.46666667,6.57,24.175,22.73,24.16666667,22.5,30.0,19.7,37.56,5.9,766.7,65.0,3.5,23.5,-0.3,33.07609416,33.07609416,380
21.6,37.66857143,19.89,37.6925,20.72571429,37.59,20.75625,34.73375,17.95285714,45.26428571,5.89625,54.925,19.96857143,29.1,22.39,37.09,18.6,41.0,5.25,749.85,75.5,2.5,40.0,1.2,23.90378515,23.90378515,90
21.2,39.96333333,20.315,39.55,20.63333333,42.23,20.06333333,43.03,18.96333333,48.46666667,0.966666667,95.12333333,18.6,42.16333333,19.73,49.5,17.89,47.29,1.17,762.4833333,96.0,3.0,63.0,0.567,29.39639662,29.39639662,390
22.39,39.12666667,20.66666667,40.4,23.2,37.62666667,22.66666667,38.96666667,20.0,50.09,11.46333333,43.76666667,21.0,40.36857143,23.39,46.5,19.79,40.44,10.9,760.0,88.0,3.166666667,38.0,8.95,11.83236268,11.83236268,60
23.7,47.25666667,22.73,40.19333333,24.0,40.46666667,21.6,39.39,20.2,46.39,11.43277778,28.60388889,22.16666667,31.7,23.32888889,36.46666667,20.6,41.9,10.5,742.8333333,66.66666667,8.333333333,40.0,4.4,19.52748941,19.52748941,110
17.39,42.26666667,16.42666667,42.62666667,17.76,40.7,15.39,41.7,15.6,48.7,5.53,99.9,15.8,37.265,16.79,45.055,15.26333333,41.63333333,5.07,765.3666667,99.66666667,3.0,2.333333333,5.03,26.6139387,26.6139387,40
21.16666667,36.1,20.0,34.92666667,20.63333333,36.43333333,21.5,33.29,17.7,44.93333333,10.83,20.26333333,20.79,29.19666667,21.96333333,35.96666667,18.1,40.4,9.8,759.5,51.5,2.0,22.5,0.1,11.97627467,11.97627467,100
23.92666667,37.93333333,24.5,34.53,25.1,38.06,24.1,38.0,20.39,64.01142857,18.34333333,1.0,23.0,33.9,24.16,40.48,21.62777778,37.00222222,14.7,756.3333333,57.83333333,2.0,38.0,6.45,40.11601631,40.11601631,90
22.79,32.0,21.32666667,31.83,21.7,33.66333333,22.2,33.6,18.76,39.79,10.26333333,16.23,22.6,23.39,23.89,33.36,20.1,36.12666667,9.77,764.3,52.33333333,4.333333333,23.66666667,0.4,25.31225269,25.31225269,80
20.39,43.12666667,19.39,43.4,20.42666667,44.23,18.06666667,45.4,18.43888889,47.11166667,8.89,91.86333333,18.445,39.5,19.39,46.2,17.1,48.0,9.55,762.7666667,77.5,4.0,40.0,5.77,39.70355095,39.70355095,380
21.2,37.4,18.6,39.76,22.6,36.7,21.89,34.71285714,20.06666667,48.83333333,6.093333333,29.92666667,20.29,30.5,22.26,43.16333333,20.29,39.2,6.5,764.0,79.5,2.5,40.0,3.2,21.98453788,21.98453788,50
21.73,37.29,18.03333333,42.93333333,23.26,37.66333333,20.1,39.4,19.5,46.79,2.622777778,70.15111111,20.77,37.5,22.34,42.645,19.79,42.4,3.58,757.2666667,86.33333333,3.833333333,23.0,1.53,34.25423534,34.25423534,50
22.0,37.73,23.7,33.72333333,22.76,36.0,22.79,35.26428571,20.06666667,44.66333333,18.35666667,1.0,21.478,31.958,21.39,39.2,20.29,38.23,14.1,762.5333333,57.83333333,4.0,38.0,5.77,30.12235563,30.12235563,60
20.29,36.7,18.5,37.4,20.46333333,37.26,19.29,35.16333333,18.79,57.66857143,0.3,65.9,18.79,35.518,20.2,44.56,17.7,40.16333333,1.57,750.0666667,81.0,3.0,21.66666667,-1.43,28.5683048,28.5683048,50
21.0,37.2,17.7,41.9,22.2,34.59,20.6,33.85285714,20.0,44.09,3.626666667,56.03,21.57142857,33.79571429,23.82333333,40.0,20.1,38.295,2.7,755.5,94.0,3.0,21.0,1.8,39.69709331,39.69709331,60
21.79,37.32666667,19.2,39.9,22.23,37.15666667,21.35666667,36.5,19.2,48.2,6.03,49.93,19.79,37.2,22.1,44.09,19.2,39.73,5.5,759.0,86.33333333,2.0,49.33333333,3.37,18.51581812,18.51581812,30
22.85666667,36.59,23.1,33.95,26.92666667,37.26333333,23.1,34.272,20.7,42.26,17.06666667,1.0,22.0,30.39,22.79,37.26,20.66666667,39.0,13.2,758.7,57.5,6.0,40.0,4.85,1.070199162,1.070199162,80
21.5,37.245,19.29,39.0,21.6,36.93333333,20.38285714,37.76428571,18.13333333,45.42333333,1.83125,76.23125,18.7,31.12857143,21.81857143,38.62142857,18.34714286,37.0,2.2,740.05,93.0,2.0,22.33333333,1.1,43.83139407,43.83139407,110
22.0,44.5,21.5,42.82666667,21.68571429,45.38428571,21.39,45.475,20.1,69.96,4.623333333,96.09,18.55,40.62055556,21.7,51.14888889,18.1,46.26,5.73,758.5,85.66666667,5.333333333,32.0,3.47,31.7062824,31.7062824,50
22.7,39.29,21.79,38.06,24.1,36.79,22.5,38.345,20.79,44.09,17.26,4.196666667,22.1,32.5,23.16,40.4,20.89,42.73,15.5,746.85,51.83333333,8.833333333,30.0,5.58,27.57789914,27.57789914,80
21.39,38.09,17.79,43.0,22.39,37.0,22.01428571,35.55428571,20.29,44.09,-0.1,52.13,20.79,30.89,22.2,38.43333333,20.5,39.59,0.6,760.7,96.0,1.0,20.0,0.0,28.913003,28.913003,70
22.1,38.7,21.96333333,37.59333333,24.16666667,35.46666667,22.2,36.09,20.63333333,45.8,8.726666667,25.83,21.2,30.59857143,22.89,42.276,20.79,39.19333333,6.53,756.6,79.0,4.333333333,40.0,3.13,25.71359278,25.71359278,190
25.06666667,38.86333333,24.6,37.0,25.39,37.36333333,24.5,37.26,23.1,78.69666667,17.21,2.964285714,23.79,36.656,25.27714286,41.32857143,22.39,39.79,20.7,751.35,53.66666667,1.0,40.0,10.9,6.199891574,6.199891574,60
22.945,37.45,24.16666667,32.93333333,23.1,37.59,23.0,36.9,20.89,40.76,14.5,1.0,21.5,32.33125,22.7,38.46666667,20.37571429,39.41428571,12.8,764.3166667,45.33333333,4.833333333,38.16666667,1.22,8.148225874,8.148225874,70
22.79,38.9,20.7,41.09,22.0,38.5,20.6,40.53,19.89,48.53,6.123333333,67.43333333,20.23,34.03,24.6,42.29666667,20.0,40.2,6.13,755.6,86.33333333,3.833333333,37.5,3.98,49.55163199,49.55163199,50
20.6,40.4,19.56666667,40.43333333,21.13333333,46.12333333,21.09666667,37.36333333,18.23,83.32666667,-3.672222222,86.80944444,18.13333333,31.82333333,20.39,42.13333333,16.82333333,37.39,-3.33,756.7333333,84.0,2.0,22.66666667,-5.7,32.29209419,32.29209419,440
20.13333333,43.59,19.2,43.76,20.39,44.59,17.5,47.29,17.79,51.85333333,6.06,99.9,16.29,43.21,17.89,49.59,16.6,50.53,6.6,764.55,95.0,3.0,64.83333333,5.88,14.48347283,14.48347283,30
21.79,33.56666667,19.79,33.06666667,23.5,35.39,19.76,31.56666667,17.1,47.0,6.226666667,24.82333333,22.79,23.66666667,23.1,29.82333333,18.6,38.03,5.93,762.4833333,49.33333333,5.0,40.0,-4.03,11.74409091,11.74409091,70
21.1,37.5,18.6,39.9,22.53333333,36.7,21.79,34.7,20.03333333,48.59,5.396666667,32.02666667,20.26428571,30.62857143,22.23,43.09,20.29,39.5,6.43,764.0,81.16666667,2.833333333,40.0,3.47,24.9497454,24.9497454,60
21.92666667,42.5,19.63333333,43.62666667,22.82333333,39.56666667,21.5,40.0,21.1,66.2425,7.53,36.23333333,20.86142857,34.69428571,23.29,36.29,20.5,37.86333333,8.6,751.6,72.0,8.0,40.0,3.7,27.18361014,27.18361014,80
